Parallel computing,742034980,22173,JohnBlackburne,2016-10-01T08:02:19Z
Parallel computing,742032932,22173,51.6.155.192,2016-10-01T07:41:58Z
Parallel computing,739789794,22173,InternetArchiveBot,2016-09-17T01:08:35Z
Parallel computing,737042274,22173,Nyuszika7H,2016-08-31T11:43:59Z
Parallel computing,737037092,22173,112.196.26.124,2016-08-31T10:56:39Z
Parallel computing,737036912,22173,112.196.26.124,2016-08-31T10:54:32Z
Parallel computing,712675820,22173,Dhrm77,2016-03-30T14:03:17Z
Parallel computing,712589921,22173,SheriffIsInTown,2016-03-30T00:06:35Z
Parallel computing,712589818,22173,SheriffIsInTown,2016-03-30T00:05:41Z
Parallel computing,711766796,22173,D.Lazard,2016-03-24T19:15:05Z
Parallel computing,711761293,22173,SineBot,2016-03-24T18:29:34Z
Parallel computing,711761183,22173,Dhrm77,2016-03-24T18:28:46Z
Parallel computing,711744349,22173,SheriffIsInTown,2016-03-24T16:08:37Z
Parallel computing,711742596,22173,Dhrm77,2016-03-24T15:53:31Z
Parallel computing,674492337,22173,Veyselperu,2015-08-04T08:40:47Z
Parallel computing,586506025,22173,Bilorv,2013-12-17T16:01:23Z
Parallel computing,586505934,22173,Bilorv,2013-12-17T16:00:52Z
Parallel computing,586474252,22173,Dmcq,2013-12-17T10:44:25Z
Parallel computing,586473860,22173,Dmcq,2013-12-17T10:38:55Z
Parallel computing,586464520,22173,JohnBlackburne,2013-12-17T08:36:45Z
Parallel computing,586461098,22173,Bilorv,2013-12-17T07:49:36Z
Parallel computing,585826689,22173,YpnBot,2013-12-12T23:52:12Z
Parallel computing,577752104,22173,Brirush,2013-10-18T19:17:59Z
Parallel computing,565772195,22173,BDD,2013-07-25T16:23:05Z
Parallel computing,565701051,22173,85.217.42.90,2013-07-25T03:39:47Z
Parallel computing,565562534,22173,Article editor,2013-07-24T02:30:15Z
Parallel computing,565554616,22173,202.124.74.2,2013-07-24T01:03:09Z
Parallel computing,565553448,22173,202.124.74.2,2013-07-24T00:49:27Z
Parallel computing,565547244,22173,JPaestpreornJeolhlna,2013-07-23T23:43:16Z
Parallel computing,565482728,22173,Labattblueboy,2013-07-23T14:30:48Z
Parallel computing,565480517,22173,Dmcq,2013-07-23T14:11:52Z
Parallel computing,565480213,22173,Labattblueboy,2013-07-23T14:09:09Z
Parallel computing,565480119,22173,Labattblueboy,2013-07-23T14:08:21Z
Parallel computing,565446759,22173,202.124.88.24,2013-07-23T08:22:34Z
Parallel computing,565446516,22173,202.124.88.24,2013-07-23T08:19:48Z
Parallel computing,565418856,22173,Labattblueboy,2013-07-23T02:47:27Z
Parallel computing,565418666,22173,Labattblueboy,2013-07-23T02:45:53Z
Parallel computing,565418567,22173,Labattblueboy,2013-07-23T02:44:45Z
Parallel computing,565410858,22173,76.65.128.222,2013-07-23T01:31:15Z
Parallel computing,565406921,22173,202.124.89.29,2013-07-23T00:53:39Z
Parallel computing,565406431,22173,202.124.89.29,2013-07-23T00:48:33Z
Parallel computing,565356415,22173,Labattblueboy,2013-07-22T17:28:20Z
Parallel computing,565356344,22173,Labattblueboy,2013-07-22T17:27:30Z
Parallel computing,565322631,22173,Graeme Bartlett,2013-07-22T12:17:56Z
Parallel computing,565317844,22173,JPaestpreornJeolhlna,2013-07-22T11:32:20Z
Parallel computing,565283776,22173,76.65.128.222,2013-07-22T05:07:18Z
Parallel computing,565164657,22173,JPaestpreornJeolhlna,2013-07-21T09:12:13Z
Parallel computing,565164009,22173,Arthur Rubin,2013-07-21T09:04:22Z
Parallel computing,565148657,22173,76.65.128.222,2013-07-21T05:46:06Z
Parallel computing,565127784,22173,Georgia guy,2013-07-21T01:19:11Z
Parallel computing,565119794,22173,203.171.197.16,2013-07-20T23:55:45Z
Parallel computing,565118871,22173,203.171.197.16,2013-07-20T23:46:26Z
Parallel computing,564876383,22173,Born2cycle,2013-07-19T03:47:04Z
Parallel computing,564761898,22173,Dmcq,2013-07-18T08:38:20Z
Parallel computing,564755647,22173,76.65.128.222,2013-07-18T07:17:00Z
Parallel computing,564753895,22173,Moyogo,2013-07-18T06:53:37Z
Parallel computing,564746260,22173,Zzyzx11,2013-07-18T05:15:27Z
Parallel computing,564746142,22173,Zzyzx11,2013-07-18T05:13:56Z
Parallel computing,564746033,22173,Zzyzx11,2013-07-18T05:12:22Z
Parallel computing,564745660,22173,Zzyzx11,2013-07-18T05:07:03Z
Parallel computing,564745551,22173,Zzyzx11,2013-07-18T05:05:42Z
Parallel computing,564745082,22173,Zzyzx11,2013-07-18T04:58:58Z
Parallel computing,564745002,22173,Zzyzx11,2013-07-18T04:57:52Z
Parallel computing,564743772,22173,76.65.128.222,2013-07-18T04:40:48Z
Parallel computing,564743617,22173,76.65.128.222,2013-07-18T04:38:28Z
Parallel computing,564727844,22173,Arthur Rubin,2013-07-18T01:30:44Z
Parallel computing,564727175,22173,Arthur Rubin,2013-07-18T01:23:34Z
Parallel computing,564723137,22173,Red Slash,2013-07-18T00:40:49Z
Parallel computing,564722972,22173,Red Slash,2013-07-18T00:38:56Z
Parallel computing,564722847,22173,Red Slash,2013-07-18T00:37:39Z
Parallel computing,564722747,22173,Red Slash,2013-07-18T00:36:33Z
Parallel computing,564722669,22173,Red Slash,2013-07-18T00:35:29Z
Parallel computing,557075934,22173,Lugia2453,2013-05-27T21:41:50Z
Parallel computing,557075923,22173,67.87.243.27,2013-05-27T21:41:44Z
Parallel computing,557075665,22173,WadeSimMiser,2013-05-27T21:39:36Z
Parallel computing,557075642,22173,67.87.243.27,2013-05-27T21:39:20Z
Parallel computing,557075461,22173,67.87.243.27,2013-05-27T21:37:50Z
Parallel computing,543511977,22173,Incnis Mrsi,2013-03-11T22:28:29Z
Parallel computing,543506655,22173,SineBot,2013-03-11T22:01:13Z
Parallel computing,543506397,22173,B787 300,2013-03-11T21:59:59Z
Parallel computing,521681180,22173,71.87.23.22,2012-11-06T15:41:40Z
Parallel computing,478352437,22173,Georgia guy,2012-02-23T01:36:55Z
Parallel computing,470517167,22173,Dodger67,2012-01-09T23:01:13Z
Parallel computing,470461846,22173,Redge,2012-01-09T17:00:15Z
Parallel computing,465692478,22173,Graeme Bartlett,2011-12-13T20:07:05Z
Parallel computing,465653227,22173,Geo7777,2011-12-13T15:52:34Z
Parallel computing,431476102,22173,Tommyjb,2011-05-29T12:13:18Z
Parallel computing,431475511,22173,86.135.209.101,2011-05-29T12:06:38Z
Parallel computing,429640845,22173,SineBot,2011-05-17T23:20:25Z
Parallel computing,429640621,22173,206.24.49.1,2011-05-17T23:18:50Z
Parallel computing,424228415,22173,Jsayre64,2011-04-15T17:07:55Z
Parallel computing,424228335,22173,187.35.238.232,2011-04-15T17:07:16Z
Parallel computing,407864440,22173,JohnBlackburne,2011-01-14T16:55:20Z
Parallel computing,407856019,22173,Galzigler,2011-01-14T15:56:13Z
Parallel computing,407855935,22173,Galzigler,2011-01-14T15:55:43Z
Parallel computing,402013892,22173,VeblenBot,2010-12-12T20:47:31Z
Parallel computing,396643589,22173,Arthur Rubin,2010-11-14T04:30:01Z
Parallel computing,396640944,22173,66.108.161.139,2010-11-14T04:05:20Z
Parallel computing,391004663,22173,Diego Grez-Cañete,2010-10-16T04:24:42Z
Parallel computing,391004052,22173,RedSoxFan274,2010-10-16T04:18:18Z
Parallel computing,380327506,22173,Yousou,2010-08-22T14:47:15Z
Parallel computing,377659807,22173,Macrakis,2010-08-07T15:07:36Z
Parallel computing,377624796,22173,213.158.199.138,2010-08-07T10:03:31Z
Parallel computing,377451616,22173,Arthur Rubin,2010-08-06T09:31:15Z
Parallel computing,377448526,22173,213.158.199.139,2010-08-06T08:54:29Z
Parallel computing,375344837,22173,WildBot,2010-07-25T09:30:14Z
Parallel computing,359716505,22173,TeleComNasSprVen,2010-05-02T21:50:22Z
Parallel computing,356107658,22173,SineBot,2010-04-15T04:05:47Z
Parallel computing,356107640,22173,TeleComNasSprVen,2010-04-15T04:05:36Z
Parallel computing,356107202,22173,TeleComNasSprVen,2010-04-15T04:01:25Z
Parallel computing,352385209,22173,CelticWonder,2010-03-27T19:22:22Z
Parallel computing,352385013,22173,CelticWonder,2010-03-27T19:21:13Z
Parallel computing,352082335,22173,DeltaQuad,2010-03-26T01:24:47Z
Parallel computing,352038578,22173,CelticWonder,2010-03-25T20:55:30Z
Parallel computing,352038361,22173,CelticWonder,2010-03-25T20:54:16Z
Parallel computing,343057815,22173,Tristan Tondino,2010-02-10T01:19:54Z
Parallel computing,342725957,22173,Arthur Rubin,2010-02-08T16:38:55Z
Parallel computing,342720276,22173,Tristan Tondino,2010-02-08T16:09:34Z
Parallel computing,336608538,22173,PolarYukon,2010-01-08T15:29:22Z
Parallel computing,334223585,22173,SineBot,2009-12-27T07:25:43Z
Parallel computing,334223460,22173,Jonnty,2009-12-27T07:24:32Z
Parallel computing,316152535,22173,Mwtoews,2009-09-25T16:51:55Z
Parallel computing,316115222,22173,Alchemist Jack,2009-09-25T12:53:41Z
Parallel computing,316104456,22173,93.94.199.30,2009-09-25T11:23:05Z
Parallel computing,309522353,22173,Melchoir,2009-08-23T01:20:49Z
Parallel computing,294055701,22173,VeblenBot,2009-06-02T23:49:45Z
Parallel computing,292326117,22173,Nixeagle,2009-05-25T23:46:29Z
Parallel computing,292322954,22173,Nixeagle,2009-05-25T23:28:35Z
Parallel computing,292322032,22173,Nixeagle,2009-05-25T23:23:35Z
Parallel computing,292321567,22173,Nixeagle,2009-05-25T23:21:05Z
Parallel computing,292321248,22173,Nixeagle,2009-05-25T23:19:09Z
Parallel computing,287541344,22173,Magioladitis,2009-05-02T23:37:32Z
Parallel computing,283282661,22173,PeterBrooks,2009-04-12T01:13:43Z
Parallel computing,274352459,22173,207.190.127.186,2009-03-02T05:16:55Z
Parallel computing,251042136,22173,SineBot,2008-11-11T05:25:12Z
Parallel computing,251041981,22173,66.76.60.154,2008-11-11T05:23:57Z
Parallel computing,246067611,22173,Danelius,2008-10-18T10:04:17Z
Parallel computing,238337781,22173,Reyk,2008-09-14T10:58:32Z
Parallel computing,238329415,22173,82.4.200.97,2008-09-14T09:53:09Z
Parallel computing,232197007,22173,Reyk,2008-08-15T22:46:25Z
Parallel computing,232184124,22173,67.141.15.204,2008-08-15T21:24:40Z
Parallel computing,230542782,22173,SatyrBot,2008-08-08T03:57:12Z
Parallel computing,224158390,22173,Andy Christ,2008-07-07T16:13:28Z
Parallel computing,224156173,22173,Andy Christ,2008-07-07T16:00:50Z
Parallel computing,196859337,22173,VeblenBot,2008-03-08T21:44:24Z
Parallel computing,172106966,22173,Dicklyon,2007-11-17T16:55:23Z
Parallel computing,172099192,22173,140.184.40.104,2007-11-17T16:02:35Z
Parallel computing,169512650,22173,Daimanta,2007-11-06T01:56:04Z
Parallel computing,159202405,22173,Cronholm144,2007-09-20T17:14:31Z
Parallel computing,155426583,22173,Octahedron80,2007-09-03T15:21:08Z
Parallel computing,155425601,22173,Octahedron80,2007-09-03T15:15:35Z
Parallel computing,144018761,22173,Altenmann,2007-07-11T18:52:12Z
Parallel computing,143825916,22173,Java7837,2007-07-10T21:35:20Z
Parallel computing,141084322,22173,BetacommandBot,2007-06-28T01:48:12Z
Parallel computing,133157897,22173,Geometry guy,2007-05-24T12:26:56Z
Parallel computing,130630789,22173,PrimeFan,2007-05-13T22:02:18Z
Parallel computing,130614718,22173,Cronholm144,2007-05-13T20:44:18Z
Parallel computing,130607126,22173,Anton Mravcek,2007-05-13T20:10:10Z
Parallel computing,130414894,22173,Cronholm144,2007-05-12T22:40:17Z
Parallel computing,127436307,22173,Java7837,2007-05-01T15:21:55Z
Parallel computing,115606093,22173,Dionyziz,2007-03-16T18:10:40Z
Parallel computing,86530496,22173,Ckatz,2006-11-08T18:00:43Z
Parallel computing,86499893,22173,Thechosenone021,2006-11-08T15:07:35Z
Parallel computing,86439119,22173,Ckatz,2006-11-08T05:50:24Z
Parallel computing,86424279,22173,Thechosenone021,2006-11-08T03:51:54Z
Parallel computing,86424249,22173,Thechosenone021,2006-11-08T03:51:42Z
Parallel computing,79050546,22173,Anton Mravcek,2006-10-02T15:20:45Z
Parallel computing,79028124,22173,RoseWill,2006-10-02T11:46:40Z
Parallel computing,78331126,22173,Herostratus,2006-09-28T17:03:10Z
Parallel computing,78261014,22173,The Rambling Man,2006-09-28T06:59:07Z
Parallel computing,78260823,22173,Ckatz,2006-09-28T06:56:59Z
Parallel computing,78257436,22173,Manatba,2006-09-28T06:21:58Z
Parallel computing,73598695,22173,Wikisquared,2006-09-03T17:06:45Z
Parallel computing,73598467,22173,82.18.180.85,2006-09-03T17:05:06Z
Parallel computing,59759643,22173,Thefourdotelipsis,2006-06-21T05:20:53Z
Parallel computing,54972534,22173,Gbleem,2006-05-24T23:07:08Z
Parallel computing,31762093,22173,Numerao,2005-12-17T20:05:29Z
Parallel computing,31700737,22173,AustinKnight,2005-12-17T05:16:36Z
Parallel computing,31699911,22173,AustinKnight,2005-12-17T05:07:00Z
Parallel computing,31662487,22173,PrimeFan,2005-12-16T22:31:57Z
Parallel computing,26564462,22173,Numerao,2005-10-26T22:07:58Z
Parallel computing,26536557,22173,CommandoGuard~enwiki,2005-10-26T15:55:48Z
Parallel computing,26528696,22173,4pq1injbok,2005-10-26T13:57:37Z
Parallel computing,26521295,22173,CommandoGuard~enwiki,2005-10-26T11:35:35Z
Parallel computing,26520591,22173,CommandoGuard~enwiki,2005-10-26T11:20:55Z
Parallel computing,23638718,22173,4pq1injbok,2005-09-21T00:20:27Z
Parallel computing,23610710,22173,Numerao,2005-09-20T17:52:14Z
Parallel computing,23591985,22173,82.5.17.21,2005-09-20T11:49:33Z
Parallel computing,22492059,22173,Anton Mravcek,2005-09-03T20:07:55Z
Parallel computing,22299924,22173,66.67.177.114,2005-09-01T03:14:37Z
Parallel computing,22299808,22173,66.67.177.114,2005-09-01T03:12:37Z
Parallel computing,15919054,22173,Fvw,2005-01-02T17:46:52Z
Parallel computing,9045846,22173,Revolver,2004-11-10T09:43:43Z
Parallel computing,7290840,22173,66.245.0.163,2004-08-27T20:35:12Z
Parallel computing,5486265,22173,Template namespace initialisation script,2004-06-04T05:19:13Z
Parallel computing,3911139,22173,Docu,2004-04-02T18:27:41Z
Parallel computing,3026186,22173,Egil,2004-02-22T10:15:20Z
Parallel computing,2481803,22173,Egil,2004-02-22T10:08:43Z
Parallel computing,2481747,22173,Dpbsmith,2004-02-12T16:19:40Z
Parallel computing,2370795,22173,PrimeFan,2004-02-03T17:47:29Z
Parallel computing,2293519,22173,141.217.173.168,2004-01-26T16:31:14Z
Parallel computing,2235436,22173,Dpbsmith,2004-01-26T01:47:34Z
Parallel computing,2231360,22173,141.217.200.131,2004-01-24T22:39:13Z
Parallel computing,2222803,22173,Dpbsmith,2004-01-06T23:19:15Z
Parallel computing,2101259,22173,Dpbsmith,2004-01-06T12:01:38Z
Parallel computing,2097797,22173,Dpbsmith,2004-01-06T02:50:39Z
Parallel computing,2095200,22173,Dpbsmith,2004-01-05T22:58:51Z
Parallel computing,2093509,22173,Dpbsmith,2004-01-03T14:44:35Z
Parallel computing,2075891,22173,Dpbsmith,2004-01-03T14:42:52Z
Parallel computing,2075880,22173,Conversion script,2002-02-25T15:43:11Z
Manchester Mark 1,845471291,479126,Lowercase sigmabot III,2018-06-12T00:54:32Z
Manchester Mark 1,845390450,479126,Arthur Rubin,2018-06-11T13:38:13Z
Manchester Mark 1,845365018,479126,Certes,2018-06-11T09:14:33Z
Manchester Mark 1,845361494,479126,JFG,2018-06-11T08:30:57Z
Manchester Mark 1,845353265,479126,Purgy Purgatorio,2018-06-11T06:49:26Z
Manchester Mark 1,845352857,479126,Purgy Purgatorio,2018-06-11T06:44:08Z
Manchester Mark 1,845347092,479126,Arthur Rubin,2018-06-11T05:33:16Z
Manchester Mark 1,845346778,479126,Arthur Rubin,2018-06-11T05:31:07Z
Manchester Mark 1,845346471,479126,JFG,2018-06-11T05:28:17Z
Manchester Mark 1,845329882,479126,Arthur Rubin,2018-06-11T02:24:52Z
Manchester Mark 1,845320219,479126,Lowercase sigmabot III,2018-06-11T00:53:08Z
Manchester Mark 1,845303158,479126,Power~enwiki,2018-06-10T21:56:58Z
Manchester Mark 1,844288914,479126,Arthur Rubin (alternate),2018-06-03T23:33:35Z
Manchester Mark 1,765720123,479126,Wbm1058,2017-02-16T01:33:50Z
Manchester Mark 1,765602016,479126,Jenks24,2017-02-15T09:59:24Z
Manchester Mark 1,765129973,479126,Wisnu Aji,2017-02-12T19:56:37Z
Manchester Mark 1,763764979,479126,RMCD bot,2017-02-05T03:31:05Z
Manchester Mark 1,759366618,479126,Wbm1058,2017-01-10T19:14:59Z
Manchester Mark 1,759350739,479126,Georgia guy,2017-01-10T17:34:32Z
Manchester Mark 1,759350516,479126,Georgia guy,2017-01-10T17:33:04Z
Manchester Mark 1,758541356,479126,Wbm1058,2017-01-06T01:53:33Z
Manchester Mark 1,758537356,479126,Georgia guy,2017-01-06T01:25:12Z
Manchester Mark 1,718141865,479126,JJMC89 bot,2016-05-01T19:43:03Z
Manchester Mark 1,715879470,479126,Double sharp,2016-04-18T14:14:08Z
Manchester Mark 1,715879331,479126,Double sharp,2016-04-18T14:13:17Z
Manchester Mark 1,706046480,479126,Dhrm77,2016-02-21T03:33:39Z
Manchester Mark 1,653428952,479126,Flyer22 Reborn,2015-03-25T07:46:54Z
Manchester Mark 1,652983705,479126,120.146.80.122,2015-03-22T07:33:23Z
Manchester Mark 1,652962034,479126,Stickee,2015-03-22T02:35:50Z
Manchester Mark 1,652847490,479126,120.146.80.122,2015-03-21T07:27:43Z
Manchester Mark 1,610674087,479126,Arthur Rubin,2014-05-29T17:48:15Z
Manchester Mark 1,609700149,479126,Wschart,2014-05-22T18:00:02Z
Manchester Mark 1,608971683,479126,SineBot,2014-05-17T15:39:19Z
Manchester Mark 1,608971576,479126,Orthoplex64,2014-05-17T15:38:09Z
Manchester Mark 1,590002856,479126,Dave Dial,2014-01-10T00:27:28Z
Manchester Mark 1,590001392,479126,71.82.227.72,2014-01-10T00:13:49Z
Manchester Mark 1,588398749,479126,Hafspajen,2013-12-30T17:51:12Z
Manchester Mark 1,586132544,479126,Speling12345,2013-12-15T02:50:29Z
Manchester Mark 1,582993307,479126,Bryanrutherford0,2013-11-23T19:57:58Z
Manchester Mark 1,566353468,479126,Fiiiisch!,2013-07-29T23:32:08Z
Manchester Mark 1,564723358,479126,RMCD bot,2013-07-18T00:43:19Z
Manchester Mark 1,496804848,479126,SineBot,2012-06-09T21:30:23Z
Manchester Mark 1,496804688,479126,178.7.109.249,2012-06-09T21:29:15Z
Manchester Mark 1,496768358,479126,Arthur Rubin,2012-06-09T16:37:40Z
Manchester Mark 1,496752782,479126,SineBot,2012-06-09T14:38:38Z
Manchester Mark 1,496752669,479126,178.7.109.249,2012-06-09T14:37:32Z
Manchester Mark 1,491331586,479126,Tysto,2012-05-08T07:03:29Z
Manchester Mark 1,491331556,479126,Tysto,2012-05-08T07:03:01Z
Manchester Mark 1,467949211,479126,97.126.167.131,2011-12-27T18:28:50Z
Manchester Mark 1,467948981,479126,97.126.167.131,2011-12-27T18:26:57Z
Manchester Mark 1,462919652,479126,Arthur Rubin,2011-11-28T16:53:34Z
Manchester Mark 1,462914744,479126,72.21.98.76,2011-11-28T16:18:46Z
Manchester Mark 1,454265981,479126,Art LaPella,2011-10-06T17:59:38Z
Manchester Mark 1,406800253,479126,Lamp301,2011-01-09T02:45:21Z
Manchester Mark 1,402013941,479126,VeblenBot,2010-12-12T20:47:46Z
Manchester Mark 1,392368071,479126,SineBot,2010-10-23T07:59:23Z
Manchester Mark 1,392367937,479126,86.161.154.28,2010-10-23T07:58:13Z
Manchester Mark 1,379170536,479126,Ulterion,2010-08-16T06:01:13Z
Manchester Mark 1,374535674,479126,ReallyNiceGuy,2010-07-20T18:34:46Z
Manchester Mark 1,372735812,479126,Antares5245,2010-07-10T12:36:42Z
Manchester Mark 1,372735414,479126,Antares5245,2010-07-10T12:31:59Z
Manchester Mark 1,340678562,479126,Grabba,2010-01-29T07:13:59Z
Manchester Mark 1,336608457,479126,PolarYukon,2010-01-08T15:28:42Z
Manchester Mark 1,334699751,479126,77.57.214.157,2009-12-29T09:15:50Z
Manchester Mark 1,334699691,479126,77.57.214.157,2009-12-29T09:15:00Z
Manchester Mark 1,332376942,479126,99.11.160.111,2009-12-17T21:51:24Z
Manchester Mark 1,294057855,479126,VeblenBot,2009-06-03T00:02:20Z
Manchester Mark 1,293050896,479126,Arthur Rubin,2009-05-29T07:45:17Z
Manchester Mark 1,293046424,479126,121.7.203.64,2009-05-29T07:00:44Z
Manchester Mark 1,287555259,479126,Magioladitis,2009-05-03T01:15:29Z
Manchester Mark 1,271425173,479126,Graeme Bartlett,2009-02-17T21:28:42Z
Manchester Mark 1,271374190,479126,88.109.44.130,2009-02-17T17:22:24Z
Manchester Mark 1,248256400,479126,64.20.186.2,2008-10-28T19:48:15Z
Manchester Mark 1,231986726,479126,King of Hearts,2008-08-14T22:10:04Z
Manchester Mark 1,224158441,479126,Andy Christ,2008-07-07T16:13:42Z
Manchester Mark 1,224156333,479126,Andy Christ,2008-07-07T16:01:39Z
Manchester Mark 1,208738839,479126,Arthur Rubin,2008-04-28T12:33:14Z
Manchester Mark 1,208717292,479126,Tw3435,2008-04-28T09:14:21Z
Manchester Mark 1,196866923,479126,Numerao,2008-03-08T22:18:57Z
Manchester Mark 1,196863617,479126,VeblenBot,2008-03-08T22:02:54Z
Manchester Mark 1,167151218,479126,Amake,2007-10-26T04:38:25Z
Manchester Mark 1,167151054,479126,69.107.130.209,2007-10-26T04:37:09Z
Manchester Mark 1,163001511,479126,Dicklyon,2007-10-08T02:38:44Z
Manchester Mark 1,162999805,479126,Banyan,2007-10-08T02:28:37Z
Manchester Mark 1,154455353,479126,Dicklyon,2007-08-29T20:40:35Z
Manchester Mark 1,154404853,479126,Georgia guy,2007-08-29T15:31:50Z
Manchester Mark 1,154364294,479126,Efansay,2007-08-29T11:10:02Z
Manchester Mark 1,150777715,479126,Dicklyon,2007-08-12T15:29:37Z
Manchester Mark 1,150733046,479126,Brusegadi,2007-08-12T08:38:59Z
Manchester Mark 1,150723557,479126,Dicklyon,2007-08-12T06:56:44Z
Manchester Mark 1,150723430,479126,Dicklyon,2007-08-12T06:55:33Z
Manchester Mark 1,150722883,479126,Brusegadi,2007-08-12T06:50:01Z
Manchester Mark 1,150718812,479126,Brusegadi,2007-08-12T06:07:36Z
Manchester Mark 1,144018903,479126,Altenmann,2007-07-11T18:52:50Z
Manchester Mark 1,143834204,479126,Java7837,2007-07-10T22:06:37Z
Manchester Mark 1,136025092,479126,Astroguy2,2007-06-05T10:00:15Z
Manchester Mark 1,135511547,479126,Lambiam,2007-06-03T08:48:20Z
Manchester Mark 1,133159389,479126,156.34.20.128,2007-05-24T12:36:39Z
Manchester Mark 1,131151693,479126,Geometry guy,2007-05-15T22:22:10Z
Manchester Mark 1,131138117,479126,Cronholm144,2007-05-15T21:24:00Z
Manchester Mark 1,130630894,479126,PrimeFan,2007-05-13T22:02:47Z
Manchester Mark 1,130607276,479126,Anton Mravcek,2007-05-13T20:10:53Z
Manchester Mark 1,127436420,479126,Java7837,2007-05-01T15:22:24Z
Manchester Mark 1,92293138,479126,Thefuguestate,2006-12-05T20:23:06Z
Manchester Mark 1,92293029,479126,Thefuguestate,2006-12-05T20:22:40Z
Manchester Mark 1,65840913,479126,Anton Mravcek,2006-07-25T21:53:37Z
Manchester Mark 1,65817914,479126,159.90.161.23,2006-07-25T19:50:48Z
Manchester Mark 1,31046930,479126,88.109.51.103,2005-12-12T13:42:26Z
Manchester Mark 1,24473911,479126,Zanaq,2005-10-01T11:28:32Z
Manchester Mark 1,24349851,479126,4pq1injbok,2005-09-29T22:00:20Z
